problem_key,parameterId,parameterId,lowerBound,upperBound,ensemble_mean,ensemble_std,ensemble_median,within lb: 1 std,within ub: 1 std,within lb: 2 std,within ub: 2 std,within lb: 3 std,within ub: 3 std,within lb: perc 5,within lb: perc 20,within ub: perc 80,within ub: perc 95,percentile_5,percentile_25,percentile_75,percentile_95,true_value,A0,B0
prob_003 | p_007,rB,rB,0.001,100.0,2.005792334950619,0.19176832279914574,2.005792334950619,True,True,True,True,True,True,True,True,True,True,1.7132320864734352,1.8737635418964544,2.1331350926698605,2.3343360856659143,2.0,[0.7],[0.3]
prob_004 | p_007,rA,rA,0.001,100.0,0.4892653807489752,0.034401153512554,0.4892653807489752,True,True,True,True,True,True,True,True,True,True,0.4356302095711375,0.4656159653271314,0.5097073170718017,0.5502161984404902,0.5,[0.9],[0.1]
prob_004 | p_007,rB,rB,0.001,100.0,1.7529771114135622,0.7948852948921539,1.7529771114135622,True,True,True,True,False,True,True,True,True,True,0.5440675887498078,1.1988501372202682,2.226851011322296,3.2039558206914247,2.0,[0.9],[0.1]
prob_000 | p_008,rA,rA,0.001,100.0,0.2272609562375099,0.33230500473030233,0.2272609562375099,False,True,False,True,False,True,True,True,True,True,0.001699883973948747,0.009527857382984103,0.3312722691902483,0.9127074073500053,0.5,[0.1],[0.9]
prob_000 | p_008,rB,rB,0.001,100.0,9.437279641732475,0.744784634012593,9.437279641732475,True,True,True,True,True,True,True,True,True,True,8.676401270924991,8.955809909147554,9.679978896518287,10.86142113013431,10.0,[0.1],[0.9]
prob_001 | p_008,rA,rA,0.001,100.0,0.5020428659935889,0.061993062236076216,0.5020428659935889,True,True,True,True,True,True,True,True,True,True,0.4082868917922216,0.4604781868410584,0.5393360207500276,0.6092647965065676,0.5,[0.3],[0.7]
prob_001 | p_008,rB,rB,0.001,100.0,10.014798678937703,0.5186832134527003,10.014798678937703,True,True,True,True,True,True,True,True,True,True,9.194508506213387,9.666505740613594,10.332666238427517,10.925887546758885,10.0,[0.3],[0.7]
prob_002 | p_008,rA,rA,0.001,100.0,0.5037089737290498,0.03851334002803054,0.5037089737290498,True,True,True,True,True,True,True,True,True,True,0.44212538233168897,0.4772129297671337,0.5288777156409236,0.5697004194193483,0.5,[0.5],[0.5]
prob_002 | p_008,rB,rB,0.001,100.0,10.043510131270263,0.4872104487185973,10.043510131270263,True,True,True,True,True,True,True,True,True,True,9.25070693392921,9.716533448394086,10.354611996189481,10.883320391924704,10.0,[0.5],[0.5]
prob_003 | p_008,rA,rA,0.001,100.0,0.5017447635713759,0.035671363071959006,0.5017447635713759,True,True,True,True,True,True,True,True,True,True,0.44811237415465416,0.4755189186757159,0.5253114278322157,0.5634095351106947,0.5,[0.7],[0.3]
prob_003 | p_008,rB,rB,0.001,100.0,10.033201293709133,0.6425220751496042,10.033201293709133,True,True,True,True,True,True,True,True,True,True,9.060071609157955,9.572906119661264,10.470732924565906,11.175130688183186,10.0,[0.7],[0.3]
prob_004 | p_008,rA,rA,0.001,100.0,0.5006341883504268,0.03614358354515927,0.5006341883504268,True,True,True,True,True,True,True,True,True,True,0.44617287760112806,0.4756281110741296,0.5232232339509311,0.5630232497252371,0.5,[0.9],[0.1]
prob_004 | p_008,rB,rB,0.001,100.0,10.021582524416916,1.4417513152157484,10.021582524416916,True,True,True,True,True,True,True,True,True,True,7.847573825434907,9.009952179062356,10.883111498020213,12.574258813071722,10.0,[0.9],[0.1]
prob_001 | p_009,rA,rA,0.001,100.0,1.8324566965462115,3.0277719280436477,1.8324566965462115,False,True,False,True,False,True,True,True,True,True,0.0032243922430485526,0.01684914091558328,2.168829635144057,9.20128508291786,1.0,[0.3],[0.7]
prob_001 | p_009,rB,rB,0.001,100.0,1.3572970870026353,1.2991407823572823,1.3572970870026353,True,True,False,True,False,True,True,True,True,True,0.5696287905027075,0.5801116319355804,1.5030647915112303,4.523376399760871,1.0,[0.3],[0.7]
prob_002 | p_009,rA,rA,0.001,100.0,0.2520508702958672,2.6352358388204755,0.2520508702958672,False,True,False,True,False,True,True,True,True,True,0.00115756016223322,0.0020314072848606913,0.00804128859461447,0.048344722412373684,1.0,[0.5],[0.5]
prob_002 | p_009,rB,rB,0.001,100.0,0.25191301952936707,2.629242808994141,0.25191301952936707,False,True,False,True,False,True,True,True,True,True,0.001210542185877117,0.0020351859385139147,0.008012450625711943,0.047375089564420124,1.0,[0.5],[0.5]
prob_003 | p_009,rA,rA,0.001,100.0,1.903668184960836,3.703893897453486,1.903668184960836,False,True,False,True,False,True,True,True,True,True,0.5675986925988837,0.5790985351078162,1.050982717091267,6.0195499483794705,1.0,[0.7],[0.3]
prob_003 | p_009,rB,rB,0.001,100.0,3.1174851516941318,8.684750088360278,3.1174851516941318,False,True,False,True,False,True,True,True,True,True,0.0013753306140798563,0.012188882961745574,1.1316596613209529,12.64812836950276,1.0,[0.7],[0.3]
prob_004 | p_009,rA,rA,0.001,100.0,2.1540497476352383,2.2885007291220556,2.1540497476352383,False,True,False,True,False,True,True,True,True,True,0.8827218371111697,0.8964010024591839,2.897252868959638,7.657023392984522,1.0,[0.9],[0.1]
prob_004 | p_009,rB,rB,0.001,100.0,11.384114844961035,20.601251971033474,11.384114844961035,False,True,False,True,False,True,True,True,True,True,0.005489353805870644,0.03837022210459049,17.787520797844216,60.16783858264326,1.0,[0.9],[0.1]
prob_000 | p_010,rA,rA,0.001,100.0,0.4933164491906771,0.5405947293666523,0.4933164491906771,False,True,False,True,False,True,True,True,True,True,0.0045810286697438906,0.07207872666327396,0.7246696646366043,1.730530908073996,1.0,[0.1],[0.9]
prob_000 | p_010,rB,rB,0.001,100.0,1.8619376224593729,0.1480973436315788,1.8619376224593729,True,True,True,True,True,True,True,True,True,True,1.7178991832919763,1.752602719293248,1.9277908281237264,2.1983951216419677,2.0,[0.1],[0.9]
prob_001 | p_010,rA,rA,0.001,100.0,1.008796628012101,0.2011678766760165,1.008796628012101,True,True,True,True,True,True,True,True,True,True,0.710857195148739,0.8613015182061686,1.1342998188522868,1.3657880970091782,1.0,[0.3],[0.7]
prob_001 | p_010,rB,rB,0.001,100.0,2.007579859944589,0.1776320587714869,2.007579859944589,True,True,True,True,True,True,True,True,True,True,1.743696155797193,1.8761623581289786,2.1143171581047726,2.316945268123262,2.0,[0.3],[0.7]
prob_002 | p_010,rA,rA,0.001,100.0,1.012408591870533,0.1490687790060264,1.012408591870533,True,True,True,True,True,True,True,True,True,True,0.7894280136547608,0.9073131222674995,1.10681609621868,1.2757069910864258,1.0,[0.5],[0.5]
prob_002 | p_010,rB,rB,0.001,100.0,2.02069213577644,0.25461266788259623,2.02069213577644,True,True,True,True,True,True,True,True,True,True,1.6382024486308504,1.8423385431556563,2.182194182338519,2.479584690681253,2.0,[0.5],[0.5]
