Time [min],Conversion [%]
94.017,90.11090573
94.033,90.11090573
94.05,90.11090573
94.067,90.11090573
94.083,90.11090573
94.1,90.11090573
94.117,90.11090573
94.133,90.11090573
94.15,90.11090573
94.167,90.11090573
94.183,90.11090573
94.2,90.11090573
94.217,90.11090573
94.233,90.11090573
94.25,90.11090573
94.267,90.20332717
94.283,90.20332717
94.3,90.20332717
94.317,90.11090573
94.333,90.20332717
94.35,90.11090573
94.367,90.20332717
94.383,90.20332717
94.4,90.20332717
94.417,90.20332717
94.433,90.20332717
94.45,90.20332717
94.467,90.20332717
94.483,90.20332717
94.5,90.20332717
94.517,90.20332717
94.533,90.20332717
94.55,90.20332717
94.567,90.20332717
94.583,90.20332717
94.6,90.20332717
94.617,90.20332717
94.633,90.20332717
94.65,90.20332717
94.667,90.20332717
94.683,90.20332717
94.7,90.20332717
94.717,90.20332717
94.733,90.20332717
94.75,90.20332717
94.767,90.20332717
94.783,90.20332717
94.8,90.20332717
94.817,90.29574861
94.833,90.20332717
94.85,90.29574861
94.867,90.29574861
94.883,90.29574861
94.9,90.29574861
94.917,90.29574861
94.933,90.29574861
94.95,90.29574861
94.967,90.29574861
94.983,90.29574861
95,90.29574861
95.017,90.29574861
95.033,90.29574861
95.05,90.29574861
95.067,90.29574861
95.083,90.29574861
95.1,90.29574861
95.117,90.29574861
95.133,90.29574861
95.15,90.29574861
95.167,90.29574861
95.183,90.29574861
95.2,90.29574861
95.217,90.29574861
95.233,90.29574861
95.25,90.29574861
95.267,90.29574861
95.283,90.29574861
95.3,90.29574861
95.317,90.29574861
95.333,90.29574861
95.35,90.29574861
95.367,90.29574861
95.383,90.29574861
95.4,90.29574861
95.417,90.29574861
95.433,90.29574861
95.45,90.29574861
95.467,90.29574861
95.483,90.38817006
95.5,90.29574861
95.517,90.29574861
95.533,90.29574861
95.55,90.29574861
95.567,90.29574861
95.583,90.38817006
95.6,90.29574861
95.617,90.29574861
95.633,90.38817006
95.65,90.29574861
95.667,90.38817006
95.683,90.38817006
95.7,90.29574861
95.717,90.38817006
95.733,90.38817006
95.75,90.38817006
95.767,90.38817006
95.783,90.38817006
95.8,90.38817006
95.817,90.38817006
95.833,90.38817006
95.85,90.38817006
95.867,90.38817006
95.883,90.38817006
95.9,90.38817006
95.917,90.38817006
95.933,90.38817006
95.95,90.38817006
95.967,90.38817006
95.983,90.38817006
96,90.38817006
96.017,90.38817006
96.033,90.38817006
96.05,90.38817006
96.067,90.38817006
96.083,90.38817006
96.1,90.38817006
96.117,90.38817006
96.133,90.38817006
96.15,90.38817006
96.167,90.38817006
96.183,90.38817006
96.2,90.4805915
96.217,90.4805915
96.233,90.4805915
96.25,90.4805915
96.267,90.4805915
96.283,90.38817006
96.3,90.4805915
96.317,90.4805915
96.333,90.4805915
96.35,90.4805915
96.367,90.4805915
96.383,90.4805915
96.4,90.4805915
96.417,90.4805915
96.433,90.4805915
96.45,90.4805915
96.467,90.38817006
96.483,90.38817006
96.5,90.4805915
96.517,90.4805915
96.533,90.4805915
96.55,90.4805915
96.567,90.4805915
96.583,90.4805915
96.6,90.4805915
96.617,90.4805915
96.633,90.4805915
96.65,90.4805915
96.667,90.4805915
96.683,90.4805915
96.7,90.4805915
96.717,90.4805915
96.733,90.4805915
96.75,90.4805915
96.767,90.4805915
96.783,90.4805915
96.8,90.4805915
96.817,90.4805915
96.833,90.4805915
96.85,90.4805915
96.867,90.4805915
96.883,90.4805915
96.9,90.4805915
96.917,90.4805915
96.933,90.4805915
96.95,90.4805915
96.967,90.4805915
96.983,90.4805915
97,90.4805915
97.017,90.4805915
97.033,90.4805915
97.05,90.4805915
97.067,90.4805915
97.083,90.4805915
97.1,90.4805915
97.117,90.4805915
97.133,90.4805915
97.15,90.4805915
97.167,90.4805915
97.183,90.4805915
97.2,90.4805915
97.217,90.4805915
97.233,90.4805915
97.25,90.4805915
97.267,90.57301294
97.283,90.57301294
97.3,90.57301294
97.317,90.4805915
97.333,90.57301294
97.35,90.57301294
97.367,90.57301294
97.383,90.57301294
97.4,90.57301294
97.417,90.57301294
97.433,90.57301294
97.45,90.57301294
97.467,90.57301294
97.483,90.57301294
97.5,90.57301294
97.517,90.57301294
97.533,90.57301294
97.55,90.57301294
97.567,90.57301294
97.583,90.57301294
97.6,90.57301294
97.617,90.57301294
97.633,90.57301294
97.65,90.57301294
97.667,90.57301294
97.683,90.57301294
97.7,90.57301294
97.717,90.57301294
97.733,90.57301294
97.75,90.57301294
97.767,90.57301294
97.783,90.57301294
97.8,90.57301294
97.817,90.57301294
97.833,90.57301294
97.85,90.57301294
97.867,90.57301294
97.883,90.57301294
97.9,90.57301294
97.917,90.66543438
97.933,90.57301294
97.95,90.57301294
97.967,90.57301294
97.983,90.57301294
98,90.57301294
98.017,90.57301294
98.033,90.57301294
98.05,90.57301294
98.067,90.57301294
98.083,90.57301294
98.1,90.66543438
98.117,90.57301294
98.133,90.66543438
98.15,90.57301294
98.167,90.66543438
98.183,90.66543438
98.2,90.66543438
98.217,90.66543438
98.233,90.57301294
98.25,90.66543438
98.267,90.66543438
98.283,90.66543438
98.3,90.66543438
98.317,90.66543438
98.333,90.66543438
98.35,90.66543438
98.367,90.66543438
98.383,90.66543438
98.4,90.66543438
98.417,90.66543438
98.433,90.66543438
98.45,90.66543438
98.467,90.66543438
98.483,90.66543438
98.5,90.66543438
98.517,90.66543438
98.533,90.66543438
98.55,90.66543438
98.567,90.66543438
98.583,90.66543438
98.6,90.66543438
98.617,90.66543438
98.633,90.66543438
98.65,90.66543438
98.667,90.66543438
98.683,90.66543438
98.7,90.75785582
98.717,90.66543438
98.733,90.66543438
98.75,90.66543438
98.767,90.66543438
98.783,90.66543438
98.8,90.66543438
98.817,90.66543438
98.833,90.66543438
98.85,90.66543438
98.867,90.66543438
98.883,90.66543438
98.9,90.66543438
98.917,90.66543438
98.933,90.66543438
98.95,90.66543438
98.967,90.66543438
98.983,90.66543438
99,90.66543438
99.017,90.66543438
99.033,90.66543438
99.05,90.66543438
99.067,90.66543438
99.083,90.66543438
99.1,90.66543438
99.117,90.66543438
99.133,90.66543438
99.15,90.66543438
99.167,90.66543438
99.183,90.66543438
99.2,90.75785582
99.217,90.66543438
99.233,90.75785582
99.25,90.66543438
99.267,90.66543438
99.283,90.75785582
99.3,90.66543438
99.317,90.66543438
99.333,90.75785582
99.35,90.75785582
99.367,90.75785582
99.383,90.75785582
99.4,90.75785582
99.417,90.75785582
99.433,90.75785582
99.45,90.75785582
99.467,90.75785582
99.483,90.75785582
99.5,90.75785582
99.517,90.75785582
99.533,90.75785582
99.55,90.75785582
99.567,90.75785582
99.583,90.75785582
99.6,90.75785582
99.617,90.75785582
99.633,90.75785582
99.65,90.75785582
99.667,90.75785582
99.683,90.75785582
99.7,90.75785582
99.717,90.75785582
99.733,90.75785582
99.75,90.75785582
99.767,90.75785582
99.783,90.75785582
99.8,90.75785582
99.817,90.75785582
99.833,90.75785582
99.85,90.75785582
99.867,90.75785582
99.883,90.75785582
99.9,90.75785582
99.917,90.75785582
99.933,90.75785582
99.95,90.85027726
99.967,90.75785582
99.983,90.75785582
100,90.75785582
100.017,90.75785582
100.033,90.75785582
100.05,90.75785582
100.067,90.75785582
100.083,90.75785582
100.1,90.75785582
100.117,90.75785582
100.133,90.75785582
100.15,90.75785582
100.167,90.75785582
100.183,90.75785582
100.2,90.75785582
100.217,90.75785582
100.233,90.75785582
100.25,90.75785582
100.267,90.75785582
100.283,90.75785582
100.3,90.75785582
100.317,90.75785582
100.333,90.75785582
100.35,90.75785582
100.367,90.75785582
100.383,90.75785582
100.4,90.75785582
100.417,90.75785582
100.433,90.75785582
100.45,90.75785582
100.467,90.75785582
100.483,90.75785582
100.5,90.85027726
100.517,90.85027726
100.533,90.85027726
100.55,90.75785582
100.567,90.85027726
100.583,90.85027726
100.6,90.85027726
100.617,90.75785582
100.633,90.85027726
100.65,90.85027726
100.667,90.85027726
100.683,90.85027726
100.7,90.85027726
100.717,90.85027726
100.733,90.85027726
100.75,90.85027726
100.767,90.85027726
100.783,90.85027726
100.8,90.85027726
100.817,90.85027726
100.833,90.85027726
100.85,90.85027726
100.867,90.85027726
100.883,90.85027726
100.9,90.85027726
100.917,90.85027726
100.933,90.85027726
100.95,90.85027726
100.967,90.85027726
100.983,90.85027726
101,90.85027726
101.017,90.85027726
101.033,90.85027726
101.05,90.85027726
101.067,90.85027726
101.083,90.85027726
101.1,90.85027726
101.117,90.85027726
101.133,90.85027726
101.15,90.85027726
101.167,90.85027726
101.183,90.85027726
101.2,90.85027726
101.217,90.85027726
101.233,90.85027726
101.25,90.85027726
101.267,90.85027726
101.283,90.85027726
101.3,90.85027726
101.317,90.85027726
101.333,90.85027726
101.35,90.85027726
101.367,90.85027726
101.383,90.85027726
101.4,90.85027726
101.417,90.85027726
101.433,90.85027726
101.45,90.85027726
101.467,90.85027726
101.483,90.85027726
101.5,90.85027726
101.517,90.85027726
101.533,90.85027726
101.55,90.85027726
101.567,90.94269871
101.583,90.94269871
101.6,90.94269871
101.617,90.94269871
101.633,90.94269871
101.65,90.94269871
101.667,90.94269871
101.683,90.94269871
101.7,90.94269871
101.717,90.94269871
101.733,90.94269871
101.75,90.94269871
101.767,90.94269871
101.783,90.94269871
101.8,90.94269871
101.817,90.94269871
101.833,90.94269871
101.85,90.94269871
101.867,90.94269871
101.883,90.94269871
101.9,90.94269871
101.917,90.94269871
101.933,90.94269871
101.95,90.94269871
101.967,90.94269871
101.983,90.94269871
102,90.94269871
102.017,90.94269871
102.033,90.94269871
102.05,90.94269871
102.067,90.94269871
102.083,90.94269871
102.1,90.94269871
102.117,90.94269871
102.133,90.94269871
102.15,90.94269871
102.167,90.94269871
102.183,90.94269871
102.2,90.94269871
102.217,90.94269871
102.233,90.94269871
102.25,90.94269871
102.267,90.94269871
102.283,90.94269871
102.3,91.03512015
102.317,90.94269871
102.333,91.03512015
102.35,91.03512015
102.367,90.94269871
102.383,90.94269871
102.4,90.94269871
102.417,91.03512015
102.433,90.94269871
102.45,90.94269871
102.467,91.03512015
102.483,91.03512015
102.5,91.03512015
102.517,91.03512015
102.533,91.03512015
102.55,91.03512015
102.567,90.94269871
102.583,90.94269871
102.6,91.03512015
102.617,91.03512015
102.633,91.03512015
102.65,91.03512015
102.667,91.03512015
102.683,91.03512015
102.7,91.03512015
102.717,91.03512015
102.733,91.03512015
102.75,91.03512015
102.767,91.03512015
102.783,91.03512015
102.8,91.03512015
102.817,91.03512015
102.833,91.03512015
102.85,91.03512015
102.867,91.03512015
102.883,91.03512015
102.9,91.03512015
102.917,91.03512015
102.933,91.03512015
102.95,91.03512015
102.967,91.03512015
102.983,91.03512015
103,91.03512015
103.017,91.03512015
103.033,91.03512015
103.05,91.03512015
103.067,91.03512015
103.083,91.03512015
103.1,91.03512015
103.117,91.03512015
103.133,91.03512015
103.15,91.03512015
103.167,91.03512015
103.183,91.03512015
103.2,91.12754159
103.217,91.03512015
103.233,91.12754159
103.25,91.03512015
103.267,91.03512015
103.283,91.12754159
103.3,91.12754159
103.317,91.03512015
103.333,91.12754159
103.35,91.12754159
103.367,91.12754159
103.383,91.12754159
103.4,91.12754159
103.417,91.12754159
103.433,91.12754159
103.45,91.12754159
103.467,91.12754159
103.483,91.12754159
103.5,91.12754159
103.517,91.12754159
103.533,91.12754159
103.55,91.12754159
103.567,91.12754159
103.583,91.12754159
103.6,91.12754159
103.617,91.12754159
103.633,91.12754159
103.65,91.12754159
103.667,91.12754159
103.683,91.12754159
103.7,91.12754159
103.717,91.12754159
103.733,91.12754159
103.75,91.12754159
103.767,91.12754159
103.783,91.12754159
103.8,91.12754159
103.817,91.12754159
103.833,91.12754159
103.85,91.12754159
103.867,91.12754159
103.883,91.12754159
103.9,91.12754159
103.917,91.12754159
103.933,91.12754159
103.95,91.12754159
103.967,91.21996303
103.983,91.12754159
104,91.21996303
104.017,91.21996303
104.033,91.21996303
104.05,91.21996303
104.067,91.21996303
104.083,91.12754159
104.1,91.21996303
104.117,91.21996303
104.133,91.21996303
104.15,91.21996303
104.167,91.21996303
104.183,91.21996303
104.2,91.21996303
104.217,91.21996303
104.233,91.21996303
104.25,91.21996303
104.267,91.21996303
104.283,91.21996303
104.3,91.21996303
104.317,91.21996303
104.333,91.21996303
104.35,91.21996303
104.367,91.21996303
104.383,91.21996303
104.4,91.21996303
104.417,91.21996303
104.433,91.21996303
104.45,91.21996303
104.467,91.21996303
104.483,91.21996303
104.5,91.21996303
104.517,91.21996303
104.533,91.21996303
104.55,91.21996303
104.567,91.21996303
104.583,91.21996303
104.6,91.31238447
104.617,91.21996303
104.633,91.21996303
104.65,91.21996303
104.667,91.21996303
104.683,91.21996303
104.7,91.21996303
104.717,91.21996303
104.733,91.21996303
104.75,91.31238447
104.767,91.21996303
104.783,91.31238447
104.8,91.21996303
104.817,91.31238447
104.833,91.31238447
104.85,91.31238447
104.867,91.31238447
104.883,91.31238447
104.9,91.31238447
104.917,91.31238447
104.933,91.31238447
104.95,91.31238447
104.967,91.31238447
104.983,91.31238447
105,91.31238447
105.017,91.31238447
105.033,91.31238447
105.05,91.31238447
105.067,91.31238447
105.083,91.31238447
105.1,91.21996303
105.117,91.31238447
105.133,91.31238447
105.15,91.31238447
105.167,91.31238447
105.183,91.31238447
105.2,91.31238447
105.217,91.31238447
105.233,91.31238447
105.25,91.31238447
105.267,91.31238447
105.283,91.31238447
105.3,91.31238447
105.317,91.31238447
105.333,91.31238447
105.35,91.31238447
105.367,91.40480591
105.383,91.31238447
105.4,91.40480591
105.417,91.40480591
105.433,91.40480591
105.45,91.40480591
105.467,91.40480591
105.483,91.40480591
105.5,91.40480591
105.517,91.40480591
105.533,91.40480591
105.55,91.40480591
105.567,91.40480591
105.583,91.40480591
105.6,91.40480591
105.617,91.40480591
105.633,91.40480591
105.65,91.40480591
105.667,91.40480591
105.683,91.40480591
105.7,91.40480591
105.717,91.40480591
105.733,91.40480591
105.75,91.49722736
105.767,91.40480591
105.783,91.40480591
105.8,91.40480591
105.817,91.40480591
105.833,91.40480591
105.85,91.40480591
105.867,91.40480591
105.883,91.40480591
105.9,91.40480591
105.917,91.40480591
105.933,91.49722736
105.95,91.49722736
105.967,91.49722736
105.983,91.40480591
106,91.49722736
106.017,91.49722736
106.033,91.49722736
106.05,91.49722736
106.067,91.49722736
106.083,91.49722736
106.1,91.49722736
106.117,91.49722736
106.133,91.49722736
106.15,91.49722736
106.167,91.49722736
106.183,91.49722736
106.2,91.49722736
106.217,91.49722736
106.233,91.49722736
106.25,91.49722736
106.267,91.49722736
106.283,91.49722736
106.3,91.49722736
106.317,91.49722736
106.333,91.49722736
106.35,91.49722736
106.367,91.49722736
106.383,91.49722736
106.4,91.49722736
106.417,91.49722736
106.433,91.49722736
106.45,91.49722736
106.467,91.49722736
106.483,91.49722736
106.5,91.49722736
106.517,91.49722736
106.533,91.49722736
106.55,91.49722736
106.567,91.49722736
106.583,91.49722736
106.6,91.49722736
