Time [min],Conversion [%]
93.217,77.34627832
93.233,77.34627832
93.25,77.34627832
93.267,77.37864078
93.283,77.34627832
93.3,77.37864078
93.317,77.37864078
93.333,77.37864078
93.35,77.37864078
93.367,77.37864078
93.383,77.37864078
93.4,77.41100324
93.417,77.37864078
93.433,77.41100324
93.45,77.41100324
93.467,77.34627832
93.483,77.41100324
93.5,77.41100324
93.517,77.41100324
93.533,77.41100324
93.55,77.4433657
93.567,77.4433657
93.583,77.41100324
93.6,77.4433657
93.617,77.4433657
93.633,77.37864078
93.65,77.4433657
93.667,77.4433657
93.683,77.47572816
93.7,77.4433657
93.717,77.41100324
93.733,77.47572816
93.75,77.4433657
93.767,77.47572816
93.783,77.47572816
93.8,77.47572816
93.817,77.47572816
93.833,77.47572816
93.85,77.47572816
93.867,77.50809061
93.883,77.50809061
93.9,77.50809061
93.917,77.50809061
93.933,77.50809061
93.95,77.50809061
93.967,77.41100324
93.983,77.50809061
94,77.54045307
94.017,77.54045307
94.033,77.54045307
94.05,77.54045307
94.067,77.54045307
94.083,77.57281553
94.1,77.57281553
94.117,77.57281553
94.133,77.54045307
94.15,77.54045307
94.167,77.57281553
94.183,77.54045307
94.2,77.57281553
94.217,77.60517799
94.233,77.60517799
94.25,77.60517799
94.267,77.60517799
94.283,77.60517799
94.3,77.60517799
94.317,77.57281553
94.333,77.57281553
94.35,77.63754045
94.367,77.63754045
94.383,77.63754045
94.4,77.63754045
94.417,77.63754045
94.433,77.66990291
94.45,77.66990291
94.467,77.66990291
94.483,77.66990291
94.5,77.66990291
94.517,77.63754045
94.533,77.66990291
94.55,77.66990291
94.567,77.70226537
94.583,77.66990291
94.6,77.70226537
94.617,77.70226537
94.633,77.70226537
94.65,77.70226537
94.667,77.66990291
94.683,77.70226537
94.7,77.73462783
94.717,77.73462783
94.733,77.73462783
94.75,77.73462783
94.767,77.73462783
94.783,77.73462783
94.8,77.73462783
94.817,77.73462783
94.833,77.76699029
94.85,77.76699029
94.867,77.76699029
94.883,77.76699029
94.9,77.76699029
94.917,77.76699029
94.933,77.73462783
94.95,77.76699029
94.967,77.76699029
94.983,77.79935275
95,77.79935275
95.017,77.79935275
95.033,77.79935275
95.05,77.79935275
95.067,77.79935275
95.083,77.79935275
95.1,77.79935275
95.117,77.83171521
95.133,77.83171521
95.15,77.83171521
95.167,77.79935275
95.183,77.79935275
95.2,77.83171521
95.217,77.83171521
95.233,77.83171521
95.25,77.83171521
95.267,77.86407767
95.283,77.83171521
95.3,77.86407767
95.317,77.86407767
95.333,77.86407767
95.35,77.86407767
95.367,77.86407767
95.383,77.89644013
95.4,77.86407767
95.417,77.86407767
95.433,77.89644013
95.45,77.89644013
95.467,77.89644013
95.483,77.89644013
95.5,77.89644013
95.517,77.89644013
95.533,77.92880259
95.55,77.92880259
95.567,77.92880259
95.583,77.92880259
95.6,77.92880259
95.617,77.92880259
95.633,77.92880259
95.65,77.92880259
95.667,77.92880259
95.683,77.92880259
95.7,77.96116505
95.717,77.96116505
95.733,77.96116505
95.75,77.99352751
95.767,77.96116505
95.783,77.89644013
95.8,77.83171521
95.817,77.99352751
95.833,77.96116505
95.85,77.99352751
95.867,77.99352751
95.883,77.99352751
95.9,77.99352751
95.917,77.99352751
95.933,77.99352751
95.95,78.02588997
95.967,77.99352751
95.983,77.99352751
96,77.99352751
96.017,78.02588997
96.033,78.02588997
96.05,78.02588997
96.067,78.02588997
96.083,78.02588997
96.1,78.02588997
96.117,78.02588997
96.133,78.05825243
96.15,78.05825243
96.167,78.02588997
96.183,78.02588997
96.2,78.05825243
96.217,78.05825243
96.233,78.05825243
96.25,78.05825243
96.267,78.05825243
96.283,78.05825243
96.3,78.09061489
96.317,78.05825243
96.333,78.05825243
96.35,78.09061489
96.367,78.09061489
96.383,78.09061489
96.4,78.09061489
96.417,78.09061489
96.433,78.09061489
96.45,78.09061489
96.467,78.09061489
96.483,78.12297735
96.5,78.09061489
96.517,78.12297735
96.533,78.12297735
96.55,78.12297735
96.567,78.09061489
96.583,78.12297735
96.6,78.15533981
96.617,78.15533981
96.633,78.15533981
96.65,78.15533981
96.667,78.15533981
96.683,78.15533981
96.7,78.15533981
96.717,78.15533981
96.733,78.15533981
96.75,78.15533981
96.767,78.15533981
96.783,78.15533981
96.8,78.18770227
96.817,78.18770227
96.833,78.18770227
96.85,78.18770227
96.867,78.18770227
96.883,78.15533981
96.9,78.18770227
96.917,78.18770227
96.933,78.18770227
96.95,78.18770227
96.967,78.18770227
96.983,78.15533981
97,78.18770227
97.017,78.18770227
97.033,78.18770227
97.05,78.18770227
97.067,78.22006472
97.083,78.22006472
97.1,78.22006472
97.117,78.22006472
97.133,78.22006472
97.15,78.22006472
97.167,78.22006472
97.183,78.22006472
97.2,78.22006472
97.217,78.25242718
97.233,78.25242718
97.25,78.25242718
97.267,78.25242718
97.283,78.25242718
97.3,78.25242718
97.317,78.25242718
97.333,78.25242718
97.35,78.25242718
97.367,78.28478964
97.383,78.25242718
97.4,78.28478964
97.417,78.28478964
97.433,78.28478964
97.45,78.28478964
97.467,78.25242718
97.483,78.25242718
97.5,78.28478964
97.517,78.28478964
97.533,78.28478964
97.55,78.28478964
97.567,78.3171521
97.583,78.28478964
97.6,78.28478964
97.617,78.3171521
97.633,78.3171521
97.65,78.3171521
97.667,78.3171521
97.683,78.3171521
97.7,78.3171521
97.717,78.3171521
97.733,78.3171521
97.75,78.3171521
97.767,78.22006472
97.783,78.25242718
97.8,78.3171521
97.817,78.3171521
97.833,78.3171521
97.85,78.3171521
97.867,78.34951456
97.883,78.34951456
97.9,78.34951456
97.917,78.34951456
97.933,78.34951456
97.95,78.34951456
97.967,78.25242718
97.983,78.34951456
98,78.34951456
98.017,78.34951456
98.033,78.38187702
98.05,78.38187702
98.067,78.38187702
98.083,78.38187702
98.1,78.38187702
98.117,78.38187702
98.133,78.41423948
98.15,78.41423948
98.167,78.41423948
98.183,78.34951456
98.2,78.41423948
98.217,78.41423948
98.233,78.41423948
98.25,78.44660194
98.267,78.44660194
98.283,78.44660194
98.3,78.44660194
98.317,78.44660194
98.333,78.4789644
98.35,78.4789644
98.367,78.44660194
98.383,78.4789644
98.4,78.4789644
98.417,78.4789644
98.433,78.4789644
98.45,78.51132686
98.467,78.4789644
98.483,78.51132686
98.5,78.51132686
98.517,78.51132686
98.533,78.51132686
98.55,78.51132686
98.567,78.51132686
98.583,78.51132686
98.6,78.51132686
98.617,78.54368932
98.633,78.51132686
98.65,78.54368932
98.667,78.51132686
98.683,78.54368932
98.7,78.54368932
98.717,78.54368932
98.733,78.54368932
98.75,78.54368932
98.767,78.54368932
98.783,78.57605178
98.8,78.57605178
98.817,78.57605178
98.833,78.57605178
98.85,78.57605178
98.867,78.57605178
98.883,78.57605178
98.9,78.60841424
98.917,78.60841424
98.933,78.57605178
98.95,78.60841424
98.967,78.60841424
98.983,78.60841424
99,78.60841424
99.017,78.57605178
99.033,78.54368932
99.05,78.60841424
99.067,78.60841424
99.083,78.6407767
99.1,78.60841424
99.117,78.6407767
99.133,78.6407767
99.15,78.6407767
99.167,78.6407767
99.183,78.6407767
99.2,78.6407767
99.217,78.67313916
99.233,78.6407767
99.25,78.67313916
99.267,78.67313916
99.283,78.67313916
99.3,78.67313916
99.317,78.67313916
99.333,78.67313916
99.35,78.67313916
99.367,78.67313916
99.383,78.67313916
99.4,78.67313916
99.417,78.67313916
99.433,78.70550162
99.45,78.70550162
99.467,78.70550162
99.483,78.70550162
99.5,78.70550162
99.517,78.73786408
99.533,78.70550162
99.55,78.73786408
99.567,78.73786408
99.583,78.73786408
99.6,78.73786408
99.617,78.73786408
99.633,78.73786408
99.65,78.73786408
99.667,78.73786408
99.683,78.73786408
99.7,78.73786408
99.717,78.73786408
99.733,78.77022654
99.75,78.77022654
99.767,78.73786408
99.783,78.77022654
99.8,78.77022654
99.817,78.77022654
99.833,78.77022654
99.85,78.77022654
99.867,78.77022654
99.883,78.73786408
99.9,78.77022654
99.917,78.77022654
99.933,78.77022654
99.95,78.802589
99.967,78.802589
99.983,78.802589
100,78.802589
100.017,78.802589
100.033,78.802589
100.05,78.802589
100.067,78.802589
100.083,78.802589
100.1,78.802589
100.117,78.802589
100.133,78.802589
100.15,78.802589
100.167,78.802589
100.183,78.802589
100.2,78.802589
100.217,78.802589
100.233,78.83495146
100.25,78.83495146
100.267,78.83495146
100.283,78.86731392
100.3,78.86731392
100.317,78.86731392
100.333,78.86731392
100.35,78.86731392
100.367,78.89967638
100.383,78.86731392
100.4,78.86731392
100.417,78.89967638
100.433,78.89967638
100.45,78.89967638
100.467,78.89967638
100.483,78.89967638
100.5,78.93203883
100.517,78.93203883
100.533,78.802589
100.55,78.93203883
100.567,78.93203883
100.583,78.93203883
100.6,78.96440129
100.617,78.96440129
100.633,78.96440129
100.65,78.96440129
100.667,78.96440129
100.683,78.96440129
100.7,78.96440129
100.717,78.96440129
100.733,78.96440129
100.75,78.99676375
100.767,78.99676375
100.783,78.99676375
100.8,78.96440129
100.817,78.99676375
100.833,78.99676375
100.85,78.99676375
100.867,78.99676375
100.883,78.99676375
100.9,78.99676375
100.917,78.99676375
100.933,78.99676375
100.95,78.99676375
100.967,78.802589
100.983,79.02912621
101,79.02912621
101.017,79.02912621
101.033,78.99676375
101.05,79.02912621
101.067,79.06148867
101.083,79.06148867
101.1,79.06148867
101.117,79.06148867
101.133,79.06148867
101.15,79.06148867
101.167,79.06148867
101.183,79.09385113
101.2,79.06148867
101.217,79.06148867
101.233,79.09385113
101.25,79.09385113
101.267,79.09385113
101.283,79.09385113
101.3,79.09385113
101.317,79.09385113
101.333,79.09385113
101.35,79.12621359
101.367,79.09385113
101.383,79.12621359
101.4,79.12621359
101.417,79.12621359
101.433,79.09385113
101.45,79.12621359
101.467,79.12621359
101.483,79.12621359
101.5,79.12621359
101.517,79.12621359
101.533,79.12621359
101.55,79.12621359
101.567,79.12621359
101.583,79.15857605
101.6,79.15857605
101.617,79.15857605
101.633,79.15857605
101.65,79.15857605
101.667,79.15857605
101.683,79.15857605
101.7,79.19093851
101.717,79.15857605
101.733,79.15857605
101.75,79.19093851
101.767,79.19093851
101.783,79.19093851
101.8,79.19093851
101.817,79.19093851
101.833,79.19093851
101.85,79.19093851
101.867,79.19093851
101.883,79.19093851
101.9,79.22330097
101.917,79.22330097
101.933,79.19093851
101.95,79.22330097
101.967,79.22330097
101.983,79.22330097
102,79.22330097
102.017,79.22330097
102.033,79.06148867
102.05,79.25566343
102.067,79.25566343
102.083,79.25566343
102.1,79.28802589
102.117,79.25566343
102.133,79.25566343
102.15,79.25566343
102.167,79.28802589
102.183,79.28802589
102.2,79.28802589
102.217,79.25566343
102.233,79.25566343
102.25,79.25566343
102.267,79.28802589
102.283,79.32038835
102.3,79.28802589
102.317,79.28802589
102.333,79.32038835
102.35,79.32038835
102.367,79.32038835
102.383,79.32038835
102.4,79.32038835
102.417,79.32038835
102.433,79.32038835
102.45,79.32038835
102.467,79.32038835
102.483,79.35275081
102.5,79.35275081
102.517,79.35275081
102.533,79.35275081
102.55,79.35275081
102.567,79.35275081
102.583,79.38511327
102.6,79.35275081
102.617,79.35275081
102.633,79.35275081
102.65,79.38511327
102.667,79.35275081
102.683,79.38511327
102.7,79.38511327
102.717,79.38511327
102.733,79.38511327
102.75,79.38511327
102.767,79.38511327
102.783,79.38511327
102.8,79.38511327
102.817,79.38511327
102.833,79.38511327
102.85,79.38511327
102.867,79.38511327
102.883,79.41747573
102.9,79.41747573
102.917,79.41747573
102.933,79.41747573
102.95,79.41747573
102.967,79.41747573
102.983,79.41747573
103,79.41747573
103.017,79.41747573
103.033,79.44983819
103.05,79.44983819
103.067,79.48220065
103.083,79.48220065
103.1,79.48220065
103.117,79.48220065
103.133,79.48220065
103.15,79.48220065
103.167,79.48220065
103.183,79.48220065
103.2,79.48220065
103.217,79.48220065
103.233,79.48220065
103.25,79.48220065
103.267,79.48220065
103.283,79.48220065
103.3,79.51456311
103.317,79.48220065
103.333,79.35275081
103.35,79.51456311
103.367,79.51456311
103.383,79.51456311
103.4,79.54692557
103.417,79.54692557
103.433,79.54692557
103.45,79.54692557
103.467,79.54692557
103.483,79.54692557
103.5,79.54692557
103.517,79.54692557
103.533,79.54692557
103.55,79.54692557
103.567,79.35275081
103.583,79.48220065
103.6,79.54692557
103.617,79.57928803
103.633,79.57928803
103.65,79.57928803
103.667,79.57928803
103.683,79.57928803
103.7,79.61165049
103.717,79.61165049
103.733,79.61165049
103.75,79.61165049
103.767,79.61165049
103.783,79.57928803
103.8,79.57928803
103.817,79.61165049
103.833,79.61165049
103.85,79.61165049
103.867,79.61165049
103.883,79.61165049
103.9,79.64401294
103.917,79.64401294
103.933,79.64401294
103.95,79.64401294
103.967,79.64401294
103.983,79.64401294
104,79.64401294
104.017,79.64401294
104.033,79.6763754
104.05,79.64401294
104.067,79.6763754
104.083,79.6763754
104.1,79.6763754
104.117,79.6763754
104.133,79.6763754
104.15,79.6763754
104.167,79.6763754
104.183,79.6763754
104.2,79.6763754
104.217,79.70873786
104.233,79.70873786
104.25,79.70873786
104.267,79.70873786
104.283,79.70873786
104.3,79.70873786
104.317,79.70873786
104.333,79.70873786
104.35,79.70873786
104.367,79.70873786
104.383,79.74110032
104.4,79.74110032
104.417,79.74110032
104.433,79.74110032
104.45,79.74110032
104.467,79.74110032
104.483,79.74110032
104.5,79.74110032
104.517,79.77346278
104.533,79.77346278
104.55,79.77346278
104.567,79.77346278
104.583,79.77346278
104.6,79.77346278
104.617,79.77346278
104.633,79.77346278
104.65,79.80582524
104.667,79.80582524
104.683,79.77346278
104.7,79.80582524
104.717,79.77346278
104.733,79.80582524
104.75,79.80582524
104.767,79.80582524
104.783,79.80582524
104.8,79.77346278
104.817,79.77346278
104.833,79.77346278
104.85,79.80582524
104.867,79.80582524
104.883,79.48220065
104.9,79.8381877
104.917,79.80582524
104.933,79.80582524
104.95,79.8381877
104.967,79.8381877
104.983,79.8381877
105,79.8381877
105.017,79.87055016
105.033,79.87055016
105.05,79.87055016
105.067,79.87055016
105.083,79.87055016
105.1,79.87055016
105.117,79.87055016
105.133,79.87055016
105.15,79.87055016
105.167,79.80582524
105.183,79.90291262
105.2,79.90291262
105.217,79.90291262
105.233,79.93527508
105.25,79.90291262
105.267,79.93527508
105.283,79.93527508
105.3,79.93527508
105.317,79.93527508
105.333,79.93527508
105.35,79.93527508
105.367,79.93527508
105.383,79.96763754
105.4,79.96763754
105.417,79.96763754
105.433,79.96763754
105.45,79.96763754
105.467,79.96763754
105.483,79.96763754
105.5,79.96763754
105.517,80
105.533,80
105.55,80
105.567,80
105.583,80
105.6,80
105.617,80
105.633,80
105.65,80
105.667,80
105.683,80
105.7,80.03236246
105.717,80.03236246
105.733,80.03236246
105.75,80.03236246
105.767,80.03236246
105.783,80.03236246
105.8,80.06472492
105.817,80.06472492
105.833,80.06472492
105.85,80.06472492
105.867,80.06472492
105.883,80.03236246
105.9,80.06472492
105.917,80.06472492
105.933,80.06472492
105.95,80.06472492
105.967,80.06472492
105.983,80.06472492
106,80.06472492
106.017,80.03236246
106.033,80.03236246
106.05,80.06472492
106.067,80.06472492
106.083,80.06472492
106.1,80.09708738
106.117,80.09708738
106.133,80.09708738
106.15,80.09708738
106.167,80.09708738
106.183,80.12944984
106.2,80.09708738
106.217,80.12944984
106.233,80.03236246
106.25,80.12944984
106.267,80.12944984
106.283,80.12944984
106.3,80.12944984
106.317,80.12944984
106.333,80.12944984
106.35,80.12944984
106.367,80.12944984
106.383,80.12944984
106.4,80.12944984
106.417,80.12944984
106.433,80.12944984
106.45,80.1618123
106.467,80.1618123
106.483,80.1618123
106.5,80.1618123
106.517,80.1618123
106.533,80.1618123
106.55,80.1618123
106.567,80.19417476
106.583,80.19417476
106.6,80.19417476
106.617,80.19417476
106.633,80.19417476
106.65,80.19417476
106.667,80.19417476
106.683,80.19417476
106.7,80.19417476
106.717,80.19417476
106.733,80.19417476
106.75,80.22653722
106.767,80.19417476
106.783,80.22653722
106.8,80.22653722
106.817,80.22653722
106.833,80.22653722
106.85,80.22653722
106.867,80.22653722
106.883,80.22653722
106.9,80.22653722
106.917,80.22653722
106.933,80.22653722
106.95,80.25889968
106.967,80.25889968
106.983,80.25889968
107,80.25889968
107.017,80.25889968
107.033,80.25889968
107.05,80.25889968
107.067,80.25889968
107.083,80.29126214
107.1,80.29126214
107.117,80.25889968
107.133,80.25889968
107.15,80.29126214
107.167,80.29126214
107.183,80.29126214
107.2,80.29126214
107.217,80.29126214
107.233,80.29126214
107.25,80.29126214
107.267,80.1618123
107.283,80.25889968
107.3,80.3236246
107.317,80.3236246
107.333,80.29126214
107.35,80.29126214
107.367,80.3236246
107.383,80.29126214
107.4,80.09708738
107.417,80.3236246
107.433,80.3236246
107.45,80.35598706
107.467,80.29126214
107.483,80.35598706
107.5,80.35598706
107.517,80.35598706
107.533,80.35598706
107.55,80.35598706
107.567,80.35598706
107.583,80.35598706
107.6,80.38834951
107.617,80.38834951
107.633,80.38834951
107.65,80.38834951
107.667,80.38834951
107.683,80.42071197
107.7,80.42071197
107.717,80.42071197
107.733,80.42071197
107.75,80.42071197
107.767,80.42071197
107.783,80.42071197
107.8,80.42071197
107.817,80.42071197
107.833,80.45307443
107.85,80.42071197
107.867,80.45307443
107.883,80.45307443
107.9,80.45307443
107.917,80.45307443
107.933,80.45307443
107.95,80.48543689
107.967,80.45307443
107.983,80.48543689
108,80.48543689
108.017,80.48543689
108.033,80.48543689
108.05,80.48543689
108.067,80.48543689
108.083,80.48543689
108.1,80.51779935
108.117,80.45307443
108.133,80.51779935
108.15,80.51779935
108.167,80.55016181
108.183,80.55016181
108.2,80.55016181
108.217,80.55016181
108.233,80.55016181
108.25,80.55016181
108.267,80.55016181
108.283,80.58252427
108.3,80.55016181
108.317,80.55016181
108.333,80.58252427
108.35,80.55016181
108.367,80.58252427
108.383,80.58252427
108.4,80.55016181
108.417,80.58252427
108.433,80.58252427
108.45,80.58252427
108.467,80.61488673
108.483,80.61488673
108.5,80.58252427
108.517,80.58252427
108.533,80.58252427
108.55,80.61488673
108.567,80.61488673
108.583,80.48543689
108.6,80.61488673
108.617,80.61488673
108.633,80.64724919
108.65,80.61488673
108.667,80.64724919
108.683,80.64724919
108.7,80.64724919
108.717,80.64724919
108.733,80.64724919
108.75,80.64724919
108.767,80.64724919
108.783,80.64724919
108.8,80.64724919
108.817,80.64724919
108.833,80.64724919
108.85,80.58252427
108.867,80.64724919
108.883,80.67961165
108.9,80.67961165
108.917,80.67961165
108.933,80.67961165
108.95,80.67961165
108.967,80.67961165
108.983,80.67961165
109,80.67961165
109.017,80.67961165
109.033,80.58252427
109.05,80.67961165
109.067,80.71197411
109.083,80.71197411
109.1,80.71197411
109.117,80.71197411
109.133,80.71197411
109.15,80.71197411
109.167,80.71197411
109.183,80.71197411
109.2,80.71197411
109.217,80.74433657
109.233,80.74433657
109.25,80.74433657
109.267,80.74433657
109.283,80.74433657
109.3,80.74433657
109.317,80.74433657
109.333,80.74433657
109.35,80.74433657
109.367,80.74433657
109.383,80.74433657
109.4,80.74433657
109.417,80.74433657
109.433,80.74433657
109.45,80.77669903
109.467,80.67961165
109.483,80.74433657
109.5,80.77669903
109.517,80.74433657
109.533,80.77669903
109.55,80.77669903
109.567,80.77669903
109.583,80.77669903
109.6,80.77669903
109.617,80.77669903
109.633,80.77669903
109.65,80.77669903
109.667,80.77669903
109.683,80.77669903
109.7,80.77669903
109.717,80.80906149
109.733,80.80906149
109.75,80.80906149
109.767,80.80906149
109.783,80.80906149
109.8,80.80906149
109.817,80.80906149
109.833,80.80906149
109.85,80.80906149
109.867,80.80906149
109.883,80.80906149
109.9,80.80906149
109.917,80.80906149
109.933,80.80906149
109.95,80.51779935
109.967,80.84142395
109.983,80.84142395
110,80.84142395
110.017,80.84142395
110.033,80.84142395
110.05,80.84142395
110.067,80.84142395
110.083,80.84142395
110.1,80.84142395
110.117,80.84142395
110.133,80.84142395
110.15,80.87378641
110.167,80.84142395
110.183,80.87378641
110.2,80.87378641
110.217,80.87378641
110.233,80.87378641
110.25,80.87378641
110.267,80.84142395
110.283,80.87378641
110.3,80.77669903
110.317,80.87378641
110.333,80.87378641
110.35,80.87378641
110.367,80.87378641
110.383,80.90614887
110.4,80.87378641
110.417,80.90614887
110.433,80.90614887
110.45,80.90614887
110.467,80.90614887
110.483,80.90614887
110.5,80.90614887
110.517,80.90614887
110.533,80.90614887
110.55,80.90614887
110.567,80.90614887
110.583,80.90614887
110.6,80.90614887
110.617,80.90614887
110.633,80.90614887
110.65,80.90614887
110.667,80.93851133
110.683,80.93851133
110.7,80.93851133
110.717,80.93851133
110.733,80.93851133
110.75,80.93851133
110.767,80.93851133
110.783,80.93851133
110.8,80.93851133
110.817,80.93851133
110.833,80.93851133
110.85,80.93851133
110.867,80.93851133
110.883,80.97087379
110.9,80.93851133
110.917,80.87378641
110.933,80.97087379
110.95,80.97087379
110.967,80.97087379
110.983,80.97087379
111,80.97087379
111.017,80.97087379
111.033,81.00323625
111.05,80.97087379
111.067,80.97087379
111.083,80.97087379
111.1,80.97087379
111.117,80.97087379
111.133,80.97087379
111.15,80.97087379
111.167,80.97087379
111.183,80.97087379
111.2,81.00323625
111.217,81.00323625
111.233,81.00323625
111.25,81.00323625
111.267,80.97087379
111.283,81.00323625
111.3,81.00323625
111.317,81.00323625
111.333,81.00323625
111.35,81.00323625
111.367,81.00323625
111.383,81.00323625
111.4,81.03559871
111.417,81.00323625
111.433,81.00323625
111.45,81.03559871
111.467,81.03559871
111.483,81.03559871
111.5,81.03559871
111.517,81.03559871
111.533,81.03559871
111.55,81.03559871
111.567,81.03559871
111.583,81.03559871
111.6,81.06796117
111.617,81.03559871
111.633,81.06796117
111.65,81.00323625
111.667,81.06796117
111.683,81.06796117
111.7,81.06796117
111.717,81.06796117
111.733,81.06796117
111.75,81.06796117
111.767,81.06796117
111.783,81.06796117
111.8,81.03559871
111.817,81.06796117
111.833,81.06796117
111.85,81.06796117
111.867,81.10032362
111.883,81.10032362
111.9,81.10032362
111.917,81.06796117
111.933,81.10032362
111.95,81.06796117
111.967,81.10032362
111.983,81.06796117
112,81.10032362
112.017,81.10032362
112.033,81.06796117
112.05,81.10032362
112.067,81.06796117
112.083,81.10032362
112.1,81.10032362
112.117,81.06796117
112.133,81.06796117
112.15,81.10032362
112.167,81.03559871
112.183,81.10032362
112.2,80.93851133
112.217,81.10032362
112.233,81.13268608
112.25,81.10032362
112.267,81.13268608
112.283,81.10032362
112.3,81.10032362
112.317,81.13268608
112.333,81.13268608
112.35,81.13268608
112.367,81.13268608
112.383,81.10032362
112.4,81.13268608
112.417,81.13268608
112.433,81.13268608
112.45,81.10032362
112.467,81.10032362
112.483,81.13268608
112.5,81.13268608
112.517,81.13268608
112.533,81.13268608
112.55,81.13268608
112.567,81.13268608
112.583,81.13268608
112.6,81.13268608
112.617,81.13268608
112.633,81.10032362
112.65,81.13268608
112.667,81.13268608
112.683,81.13268608
112.7,81.13268608
112.717,81.16504854
112.733,81.16504854
112.75,81.13268608
112.767,81.16504854
112.783,81.16504854
112.8,81.197411
112.817,81.10032362
112.833,81.10032362
112.85,81.10032362
112.867,81.16504854
112.883,81.16504854
112.9,81.16504854
112.917,81.16504854
112.933,81.16504854
112.95,81.16504854
112.967,81.16504854
112.983,81.16504854
113,81.16504854
113.017,81.16504854
113.033,81.16504854
113.05,81.16504854
113.067,81.16504854
113.083,81.16504854
113.1,81.16504854
113.117,81.16504854
113.133,81.197411
113.15,81.197411
113.167,81.197411
113.183,81.197411
113.2,81.16504854
113.217,81.197411
113.233,81.197411
113.25,81.197411
113.267,81.197411
113.283,81.197411
113.3,81.197411
113.317,81.197411
113.333,81.16504854
113.35,81.197411
113.367,81.13268608
113.383,81.16504854
113.4,81.16504854
113.417,81.197411
113.433,81.197411
113.45,81.197411
113.467,81.197411
113.483,81.197411
113.5,81.197411
113.517,81.197411
113.533,81.197411
113.55,81.197411
113.567,81.197411
113.583,81.197411
113.6,81.197411
113.617,81.197411
113.633,81.197411
113.65,81.197411
113.667,81.197411
113.683,81.197411
113.7,81.197411
113.717,81.197411
113.733,81.197411
113.75,81.197411
113.767,81.22977346
113.783,81.22977346
113.8,81.22977346
113.817,81.22977346
113.833,81.22977346
113.85,81.22977346
113.867,81.22977346
113.883,81.22977346
113.9,81.22977346
113.917,81.22977346
113.933,81.22977346
113.95,81.22977346
113.967,81.26213592
113.983,81.197411
114,81.22977346
114.017,81.26213592
114.033,81.22977346
114.05,81.26213592
114.067,81.22977346
114.083,81.22977346
114.1,81.26213592
114.117,81.26213592
114.133,81.26213592
114.15,81.26213592
114.167,81.22977346
114.183,81.26213592
114.2,81.26213592
114.217,81.26213592
114.233,81.26213592
114.25,81.22977346
114.267,81.29449838
114.283,81.26213592
114.3,81.26213592
114.317,81.29449838
114.333,81.26213592
114.35,81.26213592
114.367,81.26213592
114.383,81.26213592
114.4,81.26213592
114.417,81.29449838
114.433,81.26213592
114.45,81.29449838
114.467,81.26213592
114.483,81.26213592
114.5,81.29449838
114.517,81.26213592
114.533,81.29449838
114.55,81.29449838
114.567,81.29449838
114.583,81.29449838
114.6,81.29449838
114.617,81.26213592
114.633,81.26213592
114.65,81.29449838
114.667,81.29449838
114.683,81.29449838
114.7,81.29449838
114.717,81.29449838
114.733,81.29449838
114.75,81.32686084
114.767,81.29449838
114.783,81.29449838
114.8,81.29449838
114.817,81.29449838
114.833,81.29449838
114.85,81.29449838
114.867,81.29449838
114.883,81.29449838
114.9,81.26213592
114.917,81.29449838
114.933,81.29449838
114.95,81.29449838
114.967,81.29449838
114.983,81.29449838
115,81.32686084
115.017,81.32686084
115.033,81.32686084
115.05,81.22977346
115.067,81.29449838
115.083,81.29449838
115.1,81.32686084
115.117,81.32686084
115.133,81.32686084
115.15,81.29449838
115.167,81.32686084
115.183,81.32686084
115.2,81.32686084
115.217,81.32686084
115.233,81.32686084
115.25,81.29449838
115.267,81.32686084
115.283,81.32686084
115.3,81.29449838
115.317,81.32686084
115.333,81.32686084
115.35,81.32686084
115.367,81.32686084
115.383,81.32686084
115.4,81.32686084
115.417,81.32686084
115.433,81.32686084
115.45,81.32686084
115.467,81.32686084
115.483,81.32686084
115.5,81.32686084
115.517,81.32686084
115.533,81.32686084
115.55,81.32686084
115.567,81.32686084
115.583,81.32686084
115.6,81.32686084
115.617,81.32686084
115.633,81.29449838
115.65,81.29449838
115.667,81.32686084
115.683,81.32686084
115.7,81.32686084
115.717,81.32686084
115.733,81.32686084
115.75,81.32686084
115.767,81.32686084
115.783,81.32686084
115.8,81.32686084
115.817,81.32686084
115.833,81.3592233
115.85,81.3592233
115.867,81.32686084
115.883,81.32686084
115.9,81.3592233
115.917,81.3592233
115.933,81.32686084
115.95,81.3592233
115.967,81.32686084
115.983,81.32686084
116,81.3592233
116.017,81.3592233
116.033,81.32686084
116.05,81.3592233
116.067,81.3592233
116.083,81.39158576
116.1,81.3592233
116.117,81.3592233
116.133,81.3592233
116.15,81.3592233
116.167,81.3592233
116.183,81.3592233
116.2,81.3592233
116.217,81.3592233
116.233,81.3592233
116.25,81.39158576
116.267,81.3592233
116.283,81.39158576
116.3,81.39158576
116.317,81.39158576
116.333,81.39158576
116.35,81.39158576
116.367,81.39158576
116.383,81.39158576
116.4,81.39158576
116.417,81.39158576
116.433,81.39158576
116.45,81.39158576
116.467,81.39158576
116.483,81.39158576
116.5,81.42394822
116.517,81.39158576
116.533,81.42394822
116.55,81.39158576
116.567,81.42394822
116.583,81.39158576
116.6,81.39158576
116.617,81.42394822
116.633,81.42394822
116.65,81.42394822
116.667,81.42394822
116.683,81.42394822
116.7,81.42394822
116.717,81.42394822
116.733,81.42394822
116.75,81.42394822
